identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/availabilityZone,product/capacitystatus,product/classicnetworkingsupport,product/clockSpeed,product/countsAgainstQuota,product/currentGeneration,product/dataTransferQuota,product/databaseEngine,product/deploymentOption,product/durability,product/ecu,product/engineCode,product/enhancedNetworkingSupported,product/freeOverage,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/logsDestination,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/minVolumeSize,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/overageType,product/physicalProcessor,product/platousagetype,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/region,product/regionCode,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/usagetype,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
2aweqhjwhvo7z2nem7x4dyjpwtlb7w4gapovm6kqa46zys6lxxva,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T11:00:00Z,2022-02-02T12:00:00Z,AmazonEC2,USE2-EUC1-AWS-In-Bytes,PublicIP-In,,i-09b9f607ac53f8fdc,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from EU (Germany),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,RHVSFHN6SSNCEAGW,,,,,EU (Frankfurt),AWS Region,eu-central-1,InterRegion Inbound,USE2-EUC1-AWS-In-Bytes,,,,,,RHVSFHN6SSNCEAGW.JRTCKXETXF.6YS6EN2CT7,5713131654,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
p6s4efv2n3sngezszcqfj2r5oezoowyd4366wrx6fmerdssgdkhq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-05T17:00:00Z,2022-02-05T18:00:00Z,AmazonEC2,USE2-EUC1-AWS-In-Bytes,PublicIP-In,,i-0cfacb22462d8aa72,0.0000000410,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from EU (Germany),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,RHVSFHN6SSNCEAGW,,,,,EU (Frankfurt),AWS Region,eu-central-1,InterRegion Inbound,USE2-EUC1-AWS-In-Bytes,,,,,,RHVSFHN6SSNCEAGW.JRTCKXETXF.6YS6EN2CT7,5713131654,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
c3kdx2cludgibx6gshsjmiyuwuhsg65eitxnntxjtuaswcngat2q,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T00:00:00Z,2022-02-07T12:00:00Z,AWSELB,USE2-LCUUsage,LoadBalancing:Application,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0192772657,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.0 per used Application load balancer capacity unit-hour (or partial hour) under monthly free tier,,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,,,,ELB:Balancing,Used Application Load Balancer capacity units-hr,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,LoadBalancing:Application,,,LCUUsage,,,,Load Balancer-Application,us-east-2,us-east-2,AWSELB,Elastic Load Balancing,S3YDM2U7G69S4W5C,,,,,,,,,USE2-LCUUsage,,,,,,S3YDM2U7G69S4W5C.A429C66SYZ.6YS6EN2CT7,5979498931,USD,0.0001542181,0.0080000000,,LCU-Hrs,,,,,,,,,,7572258820,,,,,,,,,,,,,,,
puwlmq6x22sml4rfqlt4zix77ie44bssqhahpveiqknr4lv3dbca,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T00:00:00Z,2022-02-04T20:00:00Z,AmazonCloudWatch,USE1-DataProcessing-Bytes,PutLogEvents,,arn:aws:logs:us-east-1:623668833879:log-group:/aws/redshift/serverless/connectionlog,0.0001820186,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,First 5GB per month of log data ingested is free.,,"Amazon Web Services Canada, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,Ingested Logs,"Existing system, application, and custom log files",,,,,,,,US East (N. Virginia),AWS Region,Amazon CloudWatch Logs,,,,,,,,,,,PutLogEvents,,,,,,,Data Payload,us-east-1,us-east-1,AmazonCloudWatch,AmazonCloudWatch,S8QGXX5R2BKKMDSJ,,,,,,,,,USE1-DataProcessing-Bytes,,Current,,,,S8QGXX5R2BKKMDSJ.A429C66SYZ.6YS6EN2CT7,5413982337,USD,0.0000910093,0.5000000000,,GB,,,,,,,,,,7572258476,,,,,,,,,,,,,,,
wucyn6a5iptx537fgtlufkvtoyek43vgdoi5lublvh5gw7oj2faa,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T00:00:00Z,2022-02-07T12:00:00Z,AmazonCloudWatch,USE1-DataProcessing-Bytes,PutLogEvents,,arn:aws:logs:us-east-1:623668833879:log-group:/aws/redshift/serverless/useractivitylog,0.0065193586,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,First 5GB per month of log data ingested is free.,,"Amazon Web Services Canada, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,Ingested Logs,"Existing system, application, and custom log files",,,,,,,,US East (N. Virginia),AWS Region,Amazon CloudWatch Logs,,,,,,,,,,,PutLogEvents,,,,,,,Data Payload,us-east-1,us-east-1,AmazonCloudWatch,AmazonCloudWatch,S8QGXX5R2BKKMDSJ,,,,,,,,,USE1-DataProcessing-Bytes,,Current,,,,S8QGXX5R2BKKMDSJ.A429C66SYZ.6YS6EN2CT7,5413982337,USD,0.0032596793,0.5000000000,,GB,,,,,,,,,,7572258476,,,,,,,,,,,,,,,
maymxl3k6rhtgij7eja23cv3rgzm6bmznxsoebgjqsxiudpfh76q,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T20:00:00Z,2022-02-02T23:00:00Z,AmazonEC2,USE2-APS1-AWS-In-Bytes,PublicIP-In,,i-09b9f607ac53f8fdc,0.0000000746,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Singapore),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,TAPKRE8K4Y7GN62N,,,,,Asia Pacific (Singapore),AWS Region,ap-southeast-1,InterRegion Inbound,USE2-APS1-AWS-In-Bytes,,,,,,TAPKRE8K4Y7GN62N.JRTCKXETXF.6YS6EN2CT7,5713133968,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
hq3okmhg4qt4643zkuty2taaz3galf7u45mwrhbl4dmwauvxryva,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-07T00:00:00Z,2022-02-07T01:00:00Z,AmazonEC2,USE2-APS1-AWS-In-Bytes,PublicIP-In,,i-0cfacb22462d8aa72,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Singapore),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,TAPKRE8K4Y7GN62N,,,,,Asia Pacific (Singapore),AWS Region,ap-southeast-1,InterRegion Inbound,USE2-APS1-AWS-In-Bytes,,,,,,TAPKRE8K4Y7GN62N.JRTCKXETXF.6YS6EN2CT7,5713133968,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
zl4br64p4fei747e5vz3qhj6qljywp2vcqee2yd2lcgub36u2lrq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T17:00:00Z,2022-02-04T17:00:00Z,AWSELB,USE2-APS1-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000005923,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Singapore),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,TAPKRE8K4Y7GN62N,,,,,Asia Pacific (Singapore),AWS Region,ap-southeast-1,InterRegion Inbound,USE2-APS1-AWS-In-Bytes,,,,,,TAPKRE8K4Y7GN62N.JRTCKXETXF.6YS6EN2CT7,5713133968,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
eoynaf5hfzosefj3u5oaugye4x75xrgczjzhi4shgjpd5g4quppa,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T13:00:00Z,2022-02-02T14:00:00Z,AWSELB,USE2-APS2-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000000373,,,USD,0.0200000000,0.0000000007,0.0200000000,0.0000000007,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Sydney),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,TNBMU5AWHGGD2H3B,,,,,Asia Pacific (Sydney),AWS Region,ap-southeast-2,InterRegion Outbound,USE2-APS2-AWS-Out-Bytes,,,,,,TNBMU5AWHGGD2H3B.JRTCKXETXF.6YS6EN2CT7,5713128685,USD,0.0000000007,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
gnykiy2tn4cekyigekvxssmgrfzgu5g37xmcctfjhzx7n73r5rua,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T08:00:00Z,2022-02-01T09:00:00Z,AWSELB,USE2-EUN1-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000000373,,,USD,0.0200000000,0.0000000007,0.0200000000,0.0000000007,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,VDPJG4EKVA2BPMMF,,,,,EU (Stockholm),AWS Region,eu-north-1,InterRegion Outbound,USE2-EUN1-AWS-Out-Bytes,,,,,,VDPJG4EKVA2BPMMF.JRTCKXETXF.6YS6EN2CT7,5713127651,USD,0.0000000007,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
5pjwevtevvuifxxfy3nmigb2ilicmnkwfbxbhus526fz2hi6haaa,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T06:00:00Z,2022-02-02T07:00:00Z,AmazonEC2,USE2-EUW2-AWS-Out-Bytes,PublicIP-Out,,i-09b9f607ac53f8fdc,0.0000000373,,,USD,0.0200000000,0.0000000007,0.0200000000,0.0000000007,$0.02 per GB - US East (Ohio) data transfer to EU (London),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,VPV9A2ZX6RTUCCRJ,,,,,EU (London),AWS Region,eu-west-2,InterRegion Outbound,USE2-EUW2-AWS-Out-Bytes,,,,,,VPV9A2ZX6RTUCCRJ.JRTCKXETXF.6YS6EN2CT7,5713134208,USD,0.0000000007,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
tp3mzo5cnmzznryb2zxbgmxlaumu4ky47ktiarx6xr3lixzag3nq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-05T21:00:00Z,2022-02-05T22:00:00Z,AmazonEC2,USE2-EUW2-AWS-Out-Bytes,PublicIP-Out,,i-0cfacb22462d8aa72,0.0000000373,,,USD,0.0200000000,0.0000000007,0.0200000000,0.0000000007,$0.02 per GB - US East (Ohio) data transfer to EU (London),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,VPV9A2ZX6RTUCCRJ,,,,,EU (London),AWS Region,eu-west-2,InterRegion Outbound,USE2-EUW2-AWS-Out-Bytes,,,,,,VPV9A2ZX6RTUCCRJ.JRTCKXETXF.6YS6EN2CT7,5713134208,USD,0.0000000007,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
srxcr7gqeewbzazs7g5wc2vnl7wwttjft2gm2l66mnj47x2vpaqq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T03:00:00Z,2022-02-06T05:00:00Z,AWSELB,USE2-EUW2-AWS-Out-Bytes,LoadBalancing-PublicIP-Out,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000002238,,,USD,0.0200000000,0.0000000042,0.0200000000,0.0000000042,$0.02 per GB - US East (Ohio) data transfer to EU (London),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,VPV9A2ZX6RTUCCRJ,,,,,EU (London),AWS Region,eu-west-2,InterRegion Outbound,USE2-EUW2-AWS-Out-Bytes,,,,,,VPV9A2ZX6RTUCCRJ.JRTCKXETXF.6YS6EN2CT7,5713134208,USD,0.0000000045,0.0200000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
r6h6j3pqy75vsnzcmfrccixzc376orrgkr4x4l23znatbb4crgza,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T00:00:00Z,2022-02-07T12:00:00Z,awswaf,USE2-RequestV2-Tier1,ALB,,arn:aws:wafv2:us-east-2:623668833879:regional/webacl/ed_waf1/ee6e6aac-f572-4a01-8efc-691fe13f36e6,1521.0000000000,,,USD,0.0000006000,0.0009126000,0.0000006000,0.0009126000,$0.60 per million requests processed,,"Amazon Web Services Canada, Inc.",AWS WAF,,,,,,,,,,,,,,,,,,,Request,Request Processed Tier1,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,Web Application Firewall,us-east-2,us-east-2,awswaf,AWS WAF,VVQW44NR9UAAGNR8,,,,,,,,,USE2-RequestV2-Tier1,,,,,,VVQW44NR9UAAGNR8.JRTCKXETXF.6YS6EN2CT7,3533398344,USD,0.0009126000,0.0000006000,OnDemand,Request,,,,,,,,,,7572258521,,,,,,,,,,,,,,,
kb6abhhlt7bgrojtdsnustf3ugrt77h7n6utbrofejw3kbfvffwq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T23:00:00Z,2022-02-03T00:00:00Z,AmazonSNS,USE2-Requests-Tier1,ListSubscriptions,,,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"First 1,000,000 Amazon SNS API Requests per month are free",,"Amazon Web Services Canada, Inc.",Amazon Simple Notification Service,,,,,,,,,,,,,,,,,,,SNS-Requests-Tier1,Amazon SNS API Requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,API Request,us-east-2,us-east-2,AmazonSNS,Amazon Simple Notification Service,X7V4MHE7G6GM98JT,,,,,,,,,USE2-Requests-Tier1,,,,,,X7V4MHE7G6GM98JT.JRTCKXETXF.SB2VSFF4TP,5214580212,USD,0.0000005000,0.0000005000,OnDemand,Requests,,,,,,,,,,7572258453,,,,,,,,,,,,,,,
radw3677oybsjjg7fd4ax7hijnfinikavpsfyrnfkee335mmy5ya,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T23:00:00Z,2022-02-03T17:00:00Z,AmazonSNS,USE2-Requests-Tier1,ListTopics,,,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"First 1,000,000 Amazon SNS API Requests per month are free",,"Amazon Web Services Canada, Inc.",Amazon Simple Notification Service,,,,,,,,,,,,,,,,,,,SNS-Requests-Tier1,Amazon SNS API Requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,API Request,us-east-2,us-east-2,AmazonSNS,Amazon Simple Notification Service,X7V4MHE7G6GM98JT,,,,,,,,,USE2-Requests-Tier1,,,,,,X7V4MHE7G6GM98JT.JRTCKXETXF.SB2VSFF4TP,5214580212,USD,0.0000015000,0.0000005000,OnDemand,Requests,,,,,,,,,,7572258453,,,,,,,,,,,,,,,
3c4gdezqpoadmy3itim7kwexc3zv3bb32g3guv6vvro7jfno2feq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-02T13:00:00Z,2022-02-02T14:00:00Z,AWSELB,USE2-APS2-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Sydney),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,XY6RD8PV7PAMN6M4,,,,,Asia Pacific (Sydney),AWS Region,ap-southeast-2,InterRegion Inbound,USE2-APS2-AWS-In-Bytes,,,,,,XY6RD8PV7PAMN6M4.JRTCKXETXF.6YS6EN2CT7,5713127174,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
csydrhktdxgq5zxkin44l4n6s6dmd77ctcftt6huvd4famno4wva,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T02:00:00Z,2022-02-03T00:00:00Z,AmazonEC2,USE2-EU-AWS-In-Bytes,PublicIP-In,,i-09b9f607ac53f8fdc,0.0000007450,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from EU (Ireland),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,YCCVD32W2884DA7K,,,,,EU (Ireland),AWS Region,eu-west-1,InterRegion Inbound,USE2-EU-AWS-In-Bytes,,,,,,YCCVD32W2884DA7K.JRTCKXETXF.6YS6EN2CT7,5713124840,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
6kjoxd7shsucmeh25yzl2ftxbtpei3sqq3xq2zrpkm4th7y5yhjq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-03T22:00:00Z,2022-02-07T12:00:00Z,AmazonEC2,USE2-EU-AWS-In-Bytes,PublicIP-In,,i-0cfacb22462d8aa72,0.0000015878,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from EU (Ireland),,"Amazon Web Services Canada, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,YCCVD32W2884DA7K,,,,,EU (Ireland),AWS Region,eu-west-1,InterRegion Inbound,USE2-EU-AWS-In-Bytes,,,,,,YCCVD32W2884DA7K.JRTCKXETXF.6YS6EN2CT7,5713124840,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
m3d6bcijkhgyag7wkeh4w7jf4um6cj3zi7a3azk6yeh3j7wcv4bq,2022-02-01T00:00:00Z/2022-03-01T00:00:00Z,,"Amazon Web Services Canada, Inc.",AWS,Anniversary,623668833879,2022-02-01T00:00:00Z,2022-03-01T00:00:00Z,623668833879,Usage,2022-02-01T00:00:00Z,2022-02-07T12:00:00Z,AWSELB,USE2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,arn:aws:elasticloadbalancing:us-east-2:623668833879:loadbalancer/app/edloadbalancer1/a716f415912e9b6a,0.0000027382,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from EU (Ireland),,"Amazon Web Services Canada, Inc.",Elastic Load Balancing,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,,AWSDataTransfer,AWS Data Transfer,YCCVD32W2884DA7K,,,,,EU (Ireland),AWS Region,eu-west-1,InterRegion Inbound,USE2-EU-AWS-In-Bytes,,,,,,YCCVD32W2884DA7K.JRTCKXETXF.6YS6EN2CT7,5713124840,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,7572258452,,,,,,,,,,,,,,,
